Place,City,Country,Continent,Visitors_per_year_millions,Average_Spend_USD,Rating,Historical_Significance,Popular_Season,World_Ranking
Eiffel Tower,Agra,Peru,South America,53.70129281939707,2530.770434728973,2.202754218780363,True,Fall,453
Statue of Liberty,Paris,France,Europe,84.31429392190586,132.00999935770466,1.9089109748672959,False,Summer,637
Machu Picchu,Paris,Peru,North America,64.81022879449011,1985.0111247406142,2.361307677861218,True,Summer,296
Great Wall of China,New York,Italy,North America,63.97617361475444,4024.0292621705203,1.3033149799612338,True,Spring,173
Great Wall of China,Agra,Italy,South America,64.89336771075956,1156.6000793151657,1.9444657775290555,True,Fall,507
Great Wall of China,Paris,Italy,Europe,18.216361511592332,2845.8070705701375,3.6704113396712565,True,Fall,356
Colosseum,Cusco,Peru,Asia,65.79628127468747,4933.297836529141,3.4016809135233252,True,Fall,833
Disneyland,Paris,France,Asia,47.7723939003471,4345.810807641734,4.4951329841285235,True,Spring,787
Colosseum,Ontario,Canada,North America,71.79780419840367,978.3538256110069,1.1719379871475302,False,Fall,560
Disneyland,Santorini,USA,North America,98.92985475657217,831.7700921724008,4.137300007178377,True,Summer,535
Taj Mahal,Rome,France,North America,14.318133782266381,1095.0480689257283,2.3867942599967202,False,Summer,121
Machu Picchu,Ontario,USA,Asia,16.25018348285051,4068.1181335288984,3.743020464068832,False,Winter,958
Louvre Museum,New York,China,Europe,20.892461536736842,3629.3703468177823,2.1139262487085038,True,Spring,435
Statue of Liberty,Paris,Italy,Europe,69.89266182316611,4842.69687084496,4.239663286859551,True,Summer,994
Eiffel Tower,Beijing,Italy,North America,40.96732017589355,2486.299674235644,3.7260179690118047,False,Summer,117
Machu Picchu,Paris,Canada,North America,83.64631639923714,4537.668572607633,1.6602303977877733,False,Spring,135
Disneyland,Rome,Peru,Europe,90.61936142580026,2439.849584535616,3.910567586367182,True,Fall,826
Niagara Falls,Paris,Peru,North America,68.3905215307082,2285.698127238699,1.836478867353621,False,Spring,643
Statue of Liberty,Agra,India,North America,36.538491202272446,2184.4007311281584,2.2893415383079105,True,Fall,890
Disneyland,New York,France,Europe,21.148540755128312,382.7394244431634,4.805862810346831,False,Spring,836
Santorini,Anaheim,France,Asia,1.5121257382967395,1184.023855626255,4.352548220844244,False,Fall,829
Machu Picchu,New York,USA,South America,33.81023637199705,3793.2458261206402,1.6525585255648316,False,Winter,915
Santorini,Ontario,France,Asia,45.64985335301379,4535.413237420682,3.381969096082913,True,Spring,231
Disneyland,Rome,India,North America,8.90076191316924,3730.942377046589,2.4150805596900398,False,Fall,683
Niagara Falls,Santorini,Canada,Europe,6.952987228723747,1429.5772445661541,4.827753369250912,True,Summer,120
Great Wall of China,Cusco,Greece,North America,23.06336946493129,3800.00060223347,2.870893025799052,True,Summer,509
Taj Mahal,Paris,Greece,North America,64.82745898409124,2733.8776466831505,3.385981127937239,True,Spring,360
Disneyland,New York,USA,Asia,71.70235655269863,3096.4944976303154,3.4509518790051663,False,Summer,592
Louvre Museum,Anaheim,India,Asia,27.165489455483854,1074.3116845810885,4.4600263217611005,True,Spring,403
Great Wall of China,Rome,Peru,Europe,5.9194519937565016,2527.8656135407937,4.610432015425975,True,Summer,567
Machu Picchu,Paris,USA,Asia,47.59421743422261,3153.350062115624,4.732712660185397,True,Summer,528
Machu Picchu,Rome,France,South America,18.840019456202253,885.6257233697593,4.119704157767297,False,Winter,790
Statue of Liberty,Santorini,USA,Europe,79.71002588108601,1251.4512000440961,4.018818232336696,True,Winter,416
Eiffel Tower,Santorini,USA,North America,30.77973771209379,3150.00970569033,2.0373207878607715,False,Summer,913
Statue of Liberty,New York,USA,Asia,61.09180676228692,1704.132760924176,2.744333218607073,False,Spring,553
Machu Picchu,Rome,USA,South America,67.70181701356321,3845.947863857496,2.270312490701945,True,Fall,464
Machu Picchu,Anaheim,Canada,Europe,23.779969100222445,3267.7172951848506,1.167388351542133,True,Winter,315
Great Wall of China,Cusco,China,Europe,50.61853842993895,1644.4916408514437,1.1465205493247694,False,Spring,606
Taj Mahal,Ontario,USA,Europe,29.435593832235643,3591.9668377056114,3.933719950538378,True,Fall,594
Louvre Museum,Cusco,Peru,Asia,81.4165948893096,2659.9407720334275,2.3138917243485935,False,Winter,883
Santorini,Ontario,USA,North America,91.32305198095038,2324.890853048624,1.1297607596091965,True,Winter,372
Santorini,Paris,India,Europe,24.73498980317025,2231.3543637692947,2.002881007446603,True,Fall,709
Disneyland,Ontario,Italy,Asia,18.24626168227538,3331.2490238895607,1.8527346705313037,True,Winter,281
Great Wall of China,Paris,Greece,North America,61.56652251450061,4998.433746957432,2.4507517100161857,True,Spring,932
Eiffel Tower,Agra,Peru,Europe,25.436537480889054,4748.197024013755,2.2159002768698,False,Fall,574
Colosseum,Beijing,Canada,South America,50.510631197998585,4469.060511837151,1.979104377098059,True,Spring,156
Statue of Liberty,Paris,Greece,Asia,39.35263657558729,870.184218815016,1.6484426485117925,False,Spring,572
Niagara Falls,Paris,USA,Europe,80.91599708993073,3296.9789967924357,1.7651650314685052,True,Summer,990
Niagara Falls,Beijing,Peru,Asia,14.809982721504264,2344.378116607136,2.805093424046324,True,Spring,707
Machu Picchu,Beijing,Canada,Europe,27.394522119042012,3459.1832060983784,1.821582344072072,False,Spring,182
Disneyland,Santorini,Italy,Europe,8.263738785425925,4377.784893329522,2.5117025868860385,False,Summer,807
